Date	Apple Price	Stock Return	Market Return
19930108	62.25	0.020492	-0.003884
19930111	64.125	0.03012	0.004115
19930112	61.5	-0.040936	0.000164
19930113	63.5	0.03252	0.00488
19930114	65	0.023622	0.007284
19930115	60.25	-0.073077	0.003705
19930118	59.5	-0.012448	0.000168
19930119	59.75	0.004202	-0.002318
19930120	60	0.004184	-0.002284
19930121	60	0	0.004063
19930122	59.5	-0.008333	0.002739
19930125	60	0.008403	0.007554
19930126	60.75	0.0125	0.000711
19930127	60.25	-0.00823	-0.005279
19930128	59.875	-0.006224	0.000012
19930129	59.5	-0.006263	0.001096
19930201	61.25	0.029412	0.008218
19930202	60.25	-0.016327	0.001567
19930203	60	-0.004149	0.009287
19930204	59.5	-0.008333	0.005605
19930205	57.25	-0.037815	-0.002812
19930208	56.5	-0.0131	-0.001779
19930209	56.875	0.006637	-0.00629
19930210	55.75	-0.01978	0.002272
19930211	55.125	-0.011211	0.002934
19930212	53.875	-0.020499	-0.00566
19930216	53	-0.016241	-0.025869
19930217	53.875	0.016509	-0.003954
19930218	55	0.020882	-0.001386
19930219	55	0	0.004324
19930222	55.125	0.002273	-0.001207
19930223	54.25	-0.015873	-0.000281
19930224	53.625	-0.011521	0.013806
19930225	54.75	0.020979	0.004025
19930226	53	-0.031963	0.003171
19930301	53.25	0.004717	-0.001304
19930302	54.25	0.018779	0.011545
19930303	54.625	0.006912	0.004879
19930304	55	0.006865	-0.003627
19930305	55	0	-0.001308
19930308	56.5	0.027273	0.015261
19930309	56.75	0.004425	0.000967
19930310	56.75	0	0.004799
19930311	56.875	0.002203	-0.003388
19930312	56.25	-0.010989	-0.007088
19930315	57	0.013333	0.003225
19930316	56.5	-0.008772	-0.00037
19930317	55.125	-0.024336	-0.006789
19930318	54.5	-0.011338	0.006451
19930319	53.75	-0.013761	-0.004361
19930322	53.25	-0.009302	-0.004083
19930323	52.75	-0.00939	-0.00055
19930324	53.75	0.018957	-0.001474
19930325	54.75	0.018605	0.006467
19930326	53.25	-0.027397	-0.00367
19930329	51	-0.042254	0.00425
19930330	52.25	0.02451	0.003785
19930331	51.5	-0.014354	0.001576
19930401	51.75	0.004854	-0.00326
19930402	50.125	-0.031401	-0.019042
19930405	50	-0.002494	0.001161
19930406	48.75	-0.025	-0.00407
19930407	50.5	0.035897	0.003153
19930408	49.75	-0.014851	-0.00207
19930412	50	0.005025	0.012223
19930413	48.5	-0.03	0.003372
19930414	48.75	0.005155	-0.000283
19930415	47.25	-0.030769	-0.001544
19930416	48.125	0.018519	0.000321
19930419	48.5	0.007792	-0.003329
19930420	50	0.030928	-0.004922
19930421	49.625	-0.0075	-0.00158
19930422	50	0.007557	-0.006803
19930423	49.25	-0.015	-0.005136
19930426	49	-0.005076	-0.009574
19930427	50.25	0.02551	0.008342
19930428	51.375	0.022388	0.001652
19930429	50.75	-0.012165	0.002207
19930430	51.25	0.009852	0.003901
19930503	51.875	0.012195	0.005281
19930504	53.375	0.028916	0.005633
19930505	54.5	0.021077	0.003123
19930506	54	-0.009174	-0.002661
19930507	54.75	0.013889	-0.001224
19930510	55	0.004566	0.001903
19930511	54.5	-0.009091	0.003066
19930512	53.25	-0.022936	0.000346
19930513	55.5	0.042254	-0.010592
19930514	55.5	0	-0.0002
19930517	55.75	0.004505	0.001104
19930518	55.5	-0.004484	0.000836
19930519	57.25	0.031532	0.013577
19930520	58.75	0.026201	0.006615
19930521	57.5	-0.021277	-0.00749
19930524	57.625	0.002174	0.002865
19930525	56.375	-0.021692	0.002931
19930526	57.75	0.02439	0.009676
19930527	57.5	-0.004329	-0.001439
19930528	56.625	-0.01313	-0.003797
19930601	57	0.006623	0.007018
19930602	57	0	0.000652
19930603	56.375	-0.010965	-0.001812
19930604	54.875	-0.026608	-0.005295
19930607	50.75	-0.075171	-0.006377
19930608	49.5	-0.024631	-0.007295
19930609	44.25	-0.106061	0.00275
19930610	44.5	0.00565	-0.000957
19930611	43.75	-0.016854	0.003408
19930614	44.625	0.02	0.001399
19930615	42	-0.058824	-0.001233
19930616	42.25	0.005952	0.001555
19930617	41.25	-0.023669	0.002259
19930618	41	-0.006061	-0.008592
19930621	39.625	-0.033537	0.003798
19930622	41.375	0.044164	-0.000736
19930623	40.5	-0.021148	-0.00408
19930624	41.75	0.030864	0.006708
19930625	40	-0.041916	0.003483
19930628	40.125	0.003125	0.009659
19930629	39	-0.028037	-0.001963
19930630	39.5	0.012821	0.001333
19930701	38	-0.037975	-0.001559
19930702	38.5	0.013158	-0.004343
19930706	37.75	-0.019481	-0.007335
19930707	36.5	-0.033113	0.001197
19930708	36.5	0	0.009441
19930709	36.75	0.006849	0.00074
19930712	38	0.034014	0.001871
19930713	37.25	-0.019737	-0.000397
19930714	37.25	0	0.003844
19930715	35.75	-0.040268	-0.001977
19930716	27.5	-0.230769	-0.00679
19930719	25.625	-0.068182	-0.001339
19930720	26.875	0.04878	0.002482
19930721	26.25	-0.023256	-0.000774
19930722	26.5	0.009524	-0.005536
19930723	26.25	-0.009434	0.004529
19930726	26.875	0.02381	0.005446
19930727	26.5	-0.013953	-0.001907
19930728	26.875	0.014151	-0.000386
19930729	27.25	0.013953	0.005467
19930730	27.75	0.018349	-0.003444
19930802	28.5	0.027027	0.004143
19930803	29	0.017544	-0.000176
19930804	30.25	0.043103	0.000112
19930805	29.5	-0.024793	-0.001038
19930806	29.25	-0.008475	0.001613
19930809	29.75	0.017094	0.004831
19930810	28.5	-0.042017	-0.00124
19930811	27.5	-0.035088	0.001405
19930812	26.5	-0.036364	-0.002904
19930813	27.375	0.033019	0.001828
19930816	27.5	0.00895	0.005157
19930817	28.375	0.031818	0.003131
19930818	28.5	0.004405	0.005703
19930819	27.5	-0.035088	0.000393
19930820	28	0.018182	0.000156
19930823	28.375	0.013393	-0.001107
19930824	28	-0.013216	0.008786
19930825	27.25	-0.026786	0.000602
19930826	26.875	-0.013761	0.000624
19930827	26.5	-0.013953	-0.000537
19930830	26	-0.018868	0.003012
19930831	26.5	0.019231	0.004464
19930901	26.125	-0.014151	0.000428
19930902	25.75	-0.014354	-0.00175
19930903	25.75	0	0.000642
19930907	26.25	0.019417	-0.007684
19930908	26.75	0.019048	-0.006674
19930909	26	-0.028037	0.003951
19930910	26.25	0.009615	0.008274
19930913	25.25	-0.038095	-0.000124
19930914	24.25	-0.039604	-0.005203
19930915	24.5	0.010309	0.003539
19930916	24.75	0.010204	-0.002253
19930917	25.25	0.020202	-0.000803
19930920	24.875	-0.014851	-0.00554
19930921	24.5	-0.015075	-0.005769
19930922	25.5	0.040816	0.008293
19930923	24.75	-0.029412	0.004651
19930924	25	0.010101	0.000868
19930927	24.75	-0.01	0.007645
19930928	24.75	0	0.000729
19930929	23.875	-0.035354	-0.001649
19930930	23.375	-0.020942	-0.000754
19931001	22.75	-0.026738	0.003288
19931004	22.75	0	0.000751
19931005	23.5	0.032967	-0.000279
19931006	23.625	0.005319	0.000005
19931007	23	-0.026455	-0.00289
19931008	22.625	-0.016304	0.001722
19931011	23.75	0.049724	0.00211
19931012	24	0.010526	0.002526
19931013	24	0	0.002099
19931014	23.75	-0.010417	0.008788
19931015	28.25	0.189474	0.004807
19931018	28.375	0.004425	-0.002638
19931019	27.75	-0.022026	-0.007644
19931020	27.75	0	-0.000962
19931021	30.25	0.09009	-0.0006
19931022	30.25	0	-0.002278
19931025	30	-0.008264	0.000251
19931026	29.75	-0.008333	-0.001299
19931027	31.75	0.067227	0.002389
19931028	31	-0.023622	0.005236
19931029	30.75	-0.008065	0.002568
19931101	31.5	0.02439	0.002763
19931102	32.75	0.039683	-0.000754
19931103	31.625	-0.034351	-0.011903
19931104	32.25	0.019763	-0.013017
19931105	31.875	-0.011628	0.004098
19931108	30.75	-0.035294	0.002853
19931109	30.125	-0.020325	0.001959
19931110	30.75	0.020747	0.006413
19931111	31.375	0.020325	-0.000661
19931112	31.75	0.011952	0.004443
19931115	32	0.007874	-0.004234
19931116	34	0.0625	0.003561
19931117	33.5	-0.014706	-0.005256
19931118	33.5	0	-0.003911
19931119	33	-0.011343	-0.002875
19931122	32.5	-0.015152	-0.010585
19931123	33	0.015385	0.005314
19931124	33	0	0.004805
19931126	32.625	-0.011364	0.002376
19931129	31.75	-0.02682	-0.002139
19931130	31.5	-0.007874	-0.000655
19931201	31.5	0	0.003468
19931202	31.75	0.007937	0.002415
19931203	31.5	-0.007874	0.004064
19931206	32.25	0.02381	0.002906
19931207	32.25	0	0.000597
19931208	31.875	-0.011628	-0.000175
19931209	30	-0.058824	-0.004129
19931210	28.25	-0.058333	-0.000558
19931213	29.5	0.044248	0.001851
19931214	29.125	-0.012712	-0.006262
19931215	29.75	0.021459	-0.001973
19931216	29.375	-0.012605	0.002344
19931217	29.5	0.004255	0.006309
19931220	28.5	-0.033898	-0.000627
19931221	27.5	-0.035088	-0.00244
19931222	28	0.018182	0.003117
19931223	27.25	-0.026786	0.001715
19931227	28.5	0.045872	0.005823
19931228	29.125	0.02193	0.002453
19931229	28.5	-0.021459	0.001306
19931230	29.75	0.04386	-0.002109
19931231	29.25	-0.016807	-0.000564
19940103	29.875	0.021368	-0.003734
19940104	31.5	0.054393	0.00282
19940105	33.75	0.071429	0.00237
19940106	32.75	-0.02963	-0.000604
19940107	33.125	0.01145	0.00466
19940110	33.625	0.015094	0.008585
19940111	31.875	-0.052045	-0.001423
19940112	30.5	-0.043137	0.000369
19940113	30.625	0.004098	-0.001463
19940114	31	0.012245	0.004685
19940117	30.375	-0.020161	-0.00183
19940118	29.375	-0.032922	0.001393
19940119	29.25	-0.004255	-0.000383
19940120	29.875	0.021368	0.001714
19940121	33.375	0.117155	-0.000624
19940124	35	0.048689	-0.004403
19940125	33.875	-0.032143	-0.002546
19940126	33.5	-0.01107	0.004027
19940127	34.125	0.018657	0.00732
19940128	34	-0.003663	0.004214
19940131	32.75	-0.036765	0.006028
19940201	33.25	0.015267	-0.002316
19940202	33	-0.007519	0.00428
19940203	33.5	0.015152	-0.002056
19940204	33.5	0	-0.022836
19940207	36.5	0.093134	0.003108
19940208	35.75	-0.020548	0.000811
19940209	36.25	0.013986	0.004321
19940210	36.5	0.006897	-0.006429
19940211	37	0.013699	0.000111
19940214	37	0	0.000965
19940215	37.125	0.003378	0.0046
19940216	36.75	-0.010101	0.000792
19940217	37	0.006803	-0.004297
19940218	36.25	-0.02027	-0.004818
19940222	37.25	0.027586	0.005966
19940223	37.25	0	-0.001449
19940224	36.625	-0.016779	-0.012429
19940225	36	-0.017065	0.003663
19940228	36.5	0.013889	0.004293
19940301	36.25	-0.006849	-0.005278
19940302	35.625	-0.017241	-0.00141
19940303	35.75	0.003509	-0.002024
19940304	36.75	0.027972	0.004607
19940307	37.875	0.030612	0.005599
19940308	37	-0.023102	-0.002198
19940309	37.5	0.013514	0.001745
19940310	37.25	-0.006667	-0.005791
19940311	37.25	0	0.004102
19940314	38.125	0.02349	0.002906
19940315	37.625	-0.013115	0.000439
19940316	36.75	-0.023256	0.00549
19940317	36.5	-0.006803	0.003116
19940318	36.375	-0.003425	0.000592
19940321	35.5	-0.024055	-0.005098
19940322	35	-0.014085	0.000762
19940323	35.125	0.003571	0.00063
19940324	34.5	-0.017794	-0.009549
19940325	32.75	-0.050725	-0.005953
19940328	33.25	0.015267	-0.004818
19940329	32.75	-0.015038	-0.017826
19940330	32.5	-0.007634	-0.015234
19940331	33.25	0.023077	-0.001431
19940404	33.25	0	-0.016179
19940405	33.5	0.007519	0.023771
19940406	33.5	0	0.000571
19940407	33.1875	-0.009328	0.006125
19940408	33.5	0.009416	-0.007577
19940411	33.5	0	0.003097
19940412	32	-0.044776	-0.004958
19940413	31.75	-0.007813	-0.005797
19940414	31.5	-0.007874	0.000387
19940415	30.25	-0.039683	0.000358
19940418	29.625	-0.020661	-0.00818
19940419	29	-0.021097	-0.002912
19940420	28.25	-0.025862	-0.003959
19940421	29.625	0.048673	0.014568
19940422	29.75	0.004219	0.000045
19940425	31	0.042017	0.010255
19940426	31.25	0.008065	0.001001
19940428	30.25	-0.032	-0.005149
19940429	30	-0.008264	0.004598
19940502	31	0.033333	0.00544
19940503	30.25	-0.024194	-0.000022
19940504	33	0.090909	-0.001381
19940505	32.875	-0.003788	-0.00092
19940506	32.3125	-0.01711	-0.008426
19940509	31.25	-0.032882	-0.012199
19940510	31	-0.008	0.005811
19940511	30.25	-0.024194	-0.009975
19940512	29.6875	-0.018595	0.003662
19940513	30	0.010526	0.000398
19940516	29.5	-0.016667	-0.001099
19940517	29.375	-0.004237	0.008063
19940518	30.625	0.042553	0.011023
19940519	32.125	0.04898	0.006051
19940520	31.0625	-0.033074	-0.001931
19940523	30.5	-0.018109	-0.002849
19940524	30.75	0.008197	0.003675
19940525	31.25	0.01626	0.002553
19940526	30.5	-0.024	0.002451
19940527	29.9375	-0.014508	0.001083
19940531	29.25	-0.022965	-0.001111
19940601	28.25	-0.034188	0.002468
19940602	27.375	-0.030973	0.001563
19940603	27.625	0.009132	0.00482
19940606	27.375	-0.00905	0.000029
19940607	27.5	0.004566	-0.002342
19940608	26.125	-0.05	-0.004229
19940609	27	0.033493	0.000317
19940610	26.5	-0.018519	0.002676
19940613	27	0.018868	0.000596
19940614	27.0625	0.002315	0.005376
19940615	27.8125	0.027714	-0.002873
19940616	26.375	-0.051685	0.001942
19940617	26.5	0.004739	-0.006474
19940620	27.125	0.023585	-0.009129
19940621	26	-0.041475	-0.009213
19940622	26.25	0.009615	0.003563
19940623	25.125	-0.042857	-0.008465
19940624	25.60938	0.019279	-0.013793
19940627	26.25	0.025015	0.008519
19940628	26.75	0.019048	-0.002428
19940629	26.125	-0.023364	0.003717
19940630	26.5	0.014354	-0.004663
19940701	25.75	-0.028302	0.004416
19940705	26.5	0.029126	-0.00014
19940706	26.125	-0.014151	-0.000265
19940707	26.8125	0.026316	0.004909
19940708	27.0625	0.009324	0.001876
19940711	27	-0.002309	-0.002492
19940712	28.375	0.050926	0.001048
19940713	29.6875	0.046256	0.003777
19940714	28.625	-0.035789	0.009599
19940715	28.25	-0.0131	0.001203
19940718	28.375	0.004425	0.001981
19940719	27.6875	-0.024229	-0.002287
19940720	26.625	-0.038375	-0.005037
19940721	28	0.051643	0.0016
19940722	31	0.107143	0.000592
19940725	31.6875	0.022177	0.001693
19940726	31.375	-0.009862	-0.001482
19940727	31.0625	-0.00996	-0.002342
19940728	31.875	0.026157	0.002468
19940729	33.6875	0.056863	0.009269
19940801	33.375	-0.009276	0.005235
19940802	32.5625	-0.024345	0.001336
19940803	33.125	0.017274	0.000378
19940804	33.25	0.003774	-0.00476
19940805	33.25	0	-0.002989
19940808	33.75	0.015038	0.002174
19940809	33.625	-0.003704	0.000868
19940810	34.625	0.02974	0.005341
19940811	34.3125	-0.009025	-0.002715
19940812	34.75	0.01275	0.005338
19940815	34.625	-0.000144	0.000008
19940816	34.75	0.00361	0.005961
19940817	35	0.007194	0.001813
19940818	34.625	-0.010714	-0.003317
19940819	34.875	0.00722	0.001369
19940822	34.875	0	-0.001754
19940823	35	0.003584	0.005291
19940824	34.875	-0.003571	0.007265
19940825	35.0625	0.005376	-0.000544
19940826	35.75	0.019608	0.010686
19940829	35.375	-0.01049	0.001949
19940830	36.25	0.024735	0.003604
19940831	36.1875	-0.001724	-0.000534
19940901	35	-0.032815	-0.004523
19940902	35.375	0.010714	-0.002608
19940906	35.5625	0.0053	0.000314
19940907	36.125	0.015817	0.000009
19940908	36.125	0	0.004574
19940909	35.75	-0.010381	-0.008626
19940912	35.75	0	-0.004111
19940913	35.8125	0.001748	0.003252
19940914	35.125	-0.019197	0.002523
19940915	36	0.024911	0.011046
19940916	36.375	0.010417	-0.004605
19940919	35.5	-0.024055	-0.000809
19940920	34.5625	-0.026408	-0.01378
19940921	34.125	-0.012658	-0.005302
19940922	33.875	-0.007326	-0.000806
19940923	33.9375	0.001845	-0.002999
19940926	33.9375	0	0.001808
19940927	33.875	-0.001842	0.001822
19940928	33.875	0	0.00591
19940929	34.125	0.00738	-0.003334
19940930	33.6875	-0.012821	0.002191
19941003	33.125	-0.016698	-0.002479
19941004	33.75	0.018868	-0.014304
19941005	37.875	0.122222	-0.003841
19941006	36.25	-0.042904	-0.001881
19941007	37	0.02069	0.005893
19941010	38.875	0.050676	0.007445
19941011	39.625	0.019293	0.012329
19941012	42.125	0.063091	0.000321
19941013	41.125	-0.023739	0.003498
19941014	41.125	0	0.001639
19941017	39.75	-0.033435	-0.000488
19941018	41.25	0.037736	-0.002003
19941019	41.25	0	0.004695
19941020	41	-0.006061	-0.006183
19941021	42.625	0.039634	-0.003733
19941024	42.25	-0.008798	-0.007428
19941025	42.625	0.008876	-0.000441
19941026	43.25	0.014663	0.00266
19941027	42.75	-0.011561	0.006012
19941028	42.125	-0.01462	0.014664
19941031	43.1875	0.025223	-0.001542
19941101	43.125	-0.001447	-0.007549
19941102	41.375	-0.04058	-0.002434
19941103	41.5	0.003021	0.002398
19941104	40.375	-0.027108	-0.008866
19941107	40.75	0.009288	-0.000539
19941108	42.25	0.03681	0.004831
19941109	41.625	-0.014793	-0.000896
19941110	41.3125	-0.007508	-0.002507
19941111	41.125	-0.004539	-0.003899
19941114	42.5	0.033435	0.006494
19941115	41.375	-0.026471	-0.000834
19941116	40.9375	-0.010574	0.000413
19941117	40	-0.022901	-0.004406
19941118	40	0.003	-0.00428
19941121	38.125	-0.046875	-0.007221
19941122	37.375	-0.019672	-0.017745
19941123	36.875	-0.013378	-0.001167
19941125	37.75	0.023729	0.006514
19941128	37.8125	0.001656	0.003353
19941129	38.25	0.01157	0.002475
19941130	37.25	-0.026144	-0.001622
19941201	36.1875	-0.028523	-0.00976
19941202	36.5625	0.010363	0.007205
19941205	37.1875	0.017094	0.000908
19941206	37.5625	0.010084	-0.001551
19941207	36.625	-0.024958	-0.005237
19941208	35.875	-0.020478	-0.013769
19941209	36.25	0.010453	0.001515
19941212	36.5	0.006897	0.003752
19941213	36.375	-0.003425	0.00236
19941214	37.875	0.041237	0.010248
19941215	37.125	-0.019802	0.003653
19941216	37.25	0.003367	0.004654
19941219	39.125	0.050336	-0.001746
19941220	38.5	-0.015974	-0.000475
19941221	38.375	-0.003247	0.006276
19941222	38.625	0.006515	-0.000249
19941223	38.875	0.006472	0.002424
19941227	39.125	0.006431	0.004497
19941228	39.125	0	-0.003635
19941229	39.5	0.009585	0.002685
19941230	39	-0.012658	-0.000819
19950103	38.375	-0.016026	-0.002393
19950104	39.375	0.026059	0.003319
19950105	38.875	-0.012698	-0.000107
19950106	42	0.080386	0.00181
19950109	41.20313	-0.018973	0.001053
19950110	43.6875	0.060296	0.002064
19950111	46.75	0.0701	-0.000447
19950112	45.375	-0.029412	0.000179
19950113	44.875	-0.011019	0.008543
19950116	44.5	-0.008357	0.007831
19950117	45	0.011236	0.002274
19950118	45.625	0.013889	-0.001145
19950119	45.875	0.005479	-0.005347
19950120	42.625	-0.070845	-0.004911
19950123	42.25	-0.008798	-0.000379
19950124	41.625	-0.014793	0.001973
19950125	40.98438	-0.01539	0.002194
19950126	39.5	-0.036218	0.000558
19950127	39.875	0.009494	0.003729
19950130	40.125	0.00627	-0.004428
19950131	40.375	0.006231	0.003961
19950201	40.125	-0.006192	0.001844
19950202	41.625	0.037383	0.00462
19950203	40.5	-0.027027	0.012267
19950206	40.5	0	0.006088
19950207	40.8125	0.007716	-0.000432
19950208	42.3125	0.036753	0.001454
19950209	43.625	0.031019	-0.000534
19950210	43.75	0.002865	0.002484
19950213	43.75	0.002743	0.00033
19950214	42.9375	-0.018571	0.001091
19950215	42.5625	-0.008734	0.004779
19950216	43.1875	0.014684	-0.000452
19950217	42.625	-0.013025	-0.00509
19950221	41	-0.038123	-0.000288
19950222	40.8125	-0.004573	0.004093
19950223	40.1875	-0.015314	0.004648
19950224	39	-0.029549	0.001725
19950227	38.25	-0.019231	-0.00778
19950228	39.5	0.03268	0.00812
19950301	40	0.012658	-0.002973
19950302	40	0	-0.000834
19950303	40.25	0.00625	0.001328
19950306	39.75	-0.012422	-0.000911
19950307	38.3125	-0.036164	-0.006954
19950308	39.5625	0.032626	0.002121
19950309	39.75	0.004739	0.000728
19950310	39.5	-0.006289	0.01104
19950313	38.125	-0.03481	0.000956
19950314	35	-0.081967	0.005557
19950315	35	0	-0.001201
19950316	35.25	0.007143	0.005714
19950317	35.125	-0.003546	-0.000406
19950320	35.25	0.003559	0.001326
19950321	36.25	0.028369	-0.002144
19950322	38.0625	0.05	0.000743
19950323	37.125	-0.024631	0.001078
19950324	37.75	0.016835	0.009267
19950327	37.1875	-0.014901	0.004958
19950328	34.375	-0.07563	0.00158
19950329	34.375	0	-0.001377
19950330	35.375	0.029091	-0.000269
19950331	35.25	-0.003534	-0.002448
19950403	35.5	0.007092	0.001329
19950404	33.875	-0.045775	0.004477
19950405	34.75	0.02583	0.001429
19950406	36.75	0.057554	0.000807
19950407	36.75	0	-0.000416
19950410	36.625	-0.003401	0.002457
19950411	37.75	0.030717	-0.001264
19950412	39	0.033113	0.003452
19950413	38.25	-0.019231	0.00349
19950417	38.375	0.003268	-0.004419
19950418	37.5	-0.022801	-0.002845
19950419	36.375	-0.03	-0.002789
19950420	37.625	0.034364	0.001763
19950421	39.125	0.039867	0.005287
19950424	39	-0.003195	0.007375
19950425	37.75	-0.032051	-0.000677
19950426	38.25	0.013245	0.001572
19950427	37.875	-0.009804	0.002059
19950428	38.25	0.009901	0.001803
19950501	38.25	0	-0.000733
19950502	38.125	-0.003268	0.001011
19950503	38.125	0	0.00917
19950504	38.5	0.009836	-0.000643
19950505	38.875	0.00974	-0.000551
19950508	40.5	0.041801	0.00638
19950509	41.25	0.018519	0.000415
19950510	41.4375	0.004545	0.001653
19950511	41	-0.010558	0.002076
19950512	43.625	0.064024	0.002325
19950515	43.625	0	0.004424
19950516	43.75	0.002865	0.001791
19950517	44	0.005714	-0.001479
19950518	43.375	-0.014205	-0.012166
19950519	42.75	-0.014409	-0.000666
19950522	44.125	0.032164	0.007287
19950523	43.875	-0.005666	0.008516
19950524	43.5	-0.008547	0.000019
19950525	43.375	-0.002874	0.000003
19950526	42.6875	-0.013084	-0.007471
19950530	42	-0.016105	-0.001709
19950531	41.5625	-0.010417	0.014021
19950601	42.1875	0.015038	0.001628
19950602	42.125	-0.001481	0.000457
19950605	43.5	0.032641	0.006205
19950606	44	0.011494	-0.000171
