Date	DayofWeek	DepartureTime	WheelsOff	WheelsOn	ArrivalTime	AIR_TIME	ArrivalDelay 	DepartureDelay	TAXI_IN	TAXI_OUT	CARRIER_DELAY	WEATHER_DELAY	NAS_DELAY	SECURITY_DELAY	LATE_AIRCRAFT_DELAY	AIRLINE_ID	Origin	Destination
3237494400	5	202	210	546	554	156	-6	-3	8	8	0	0	0	0	0	20374	Salt Lake City,UT	Houston,TX
3237753600	1	735	748	1206	1212	138	4	-10	6	13	0	0	0	0	0	20374	Tucson,AZ	Houston,TX
3238358400	1	936	950	1050	1057	60	2	3	7	14	0	0	0	0	0	20374	Gulfport/Biloxi,MS	Houston,TX
3239827200	4	644	701	741	748	40	-12	-1	7	17	0	0	0	0	0	20374	Newark,NJ	Rochester,NY
3239308800	5	1129	1145	1319	1332	94	3	-1	13	16	0	0	0	0	0	20374	Houston,TX	Nashville,TN
3237408000	4	607	631	744	748	73	-6	-8	4	24	0	0	0	0	0	20374	Burlington,VT	Cleveland,OH
3238099200	5	1145	1157	1408	1411	131	-12	-5	3	12	0	0	0	0	0	20374	Houston,TX	Milwaukee,WI
3239049600	2	1641	1657	1745	1754	48	-21	-9	9	16	0	0	0	0	0	20374	Buffalo,NY	Newark,NJ
3238704000	5	851	902	947	954	45	-9	-9	7	11	0	0	0	0	0	20374	Dallas,TX	Houston,TX
3238617600	4	1516	1525	1639	1645	74	-13	-4	6	9	0	0	0	0	0	20374	Pensacola,FL	Houston,TX
3238272000	7	1714	1728	1856	1904	88	22	37	8	14	0	0	0	0	22	20374	Charlotte,NC	Newark,NJ
3238531200	3	2010	2041	2214	2217	153	-16	-5	3	31	0	0	0	0	0	20374	Newark,NJ	Kansas City,MO
3238876800	7	1342	1354	1433	1438	39	-11	-3	5	12	0	0	0	0	0	20374	Newark,NJ	Baltimore,MD
3238876800	7	1855	1907	2204	2208	117	-15	2	4	12	0	0	0	0	0	20374	Houston,TX	Sarasota/Bradenton,FL
3239740800	3	1855	1912	2016	2021	64	-7	-3	5	17	0	0	0	0	0	20374	Houston,TX	Fayetteville,AR
3237753600	1	936	949	1037	1040	48	-1	-4	3	13	0	0	0	0	0	20374	Grand Rapids,MI	Cleveland,OH
3239395200	6	651	701	811	818	70	18	-4	7	10	0	0	18	0	0	20374	Syracuse,NY	Newark,NJ
3239395200	6	911	924	1006	1010	42	-5	-4	4	13	0	0	0	0	0	20374	Cleveland,OH	Grand Rapids,MI
3238358400	1	1329	1344	1438	1441	54	-21	-3	3	15	0	0	0	0	0	20374	Houston,TX	Jackson/Vicksburg,MS
3239827200	4	1245	1308	1401	1406	53	11	5	5	23	0	0	0	0	0	20374	Newark,NJ	Norfolk,VA
3238099200	5	1313	1336	1437	1445	61	-10	-10	8	23	0	0	0	0	0	20374	Manchester,NH	Newark,NJ
3238963200	1	1433	1444	1527	1541	43	-4	-7	14	11	0	0	0	0	0	20374	Indianapolis,IN	Cleveland,OH
3237667200	7	1637	1649	1755	1809	66	-1	-8	14	12	0	0	0	0	0	20374	Buffalo,NY	Newark,NJ
3237408000	4	1529	1551	1732	1744	101	-16	-1	12	22	0	0	0	0	0	20374	Newark,NJ	Savannah,GA
3238790400	6	1745	1806	1855	1900	49	22	35	5	21	22	0	0	0	0	20374	Newark,NJ	Buffalo,NY
3239136000	3	2221	2232	2328	2334	56	146	161	6	11	0	146	0	0	0	20374	Houston,TX	Little Rock,AR
3237926400	3	727	742	843	847	61	-16	-8	4	15	0	0	0	0	0	20374	Houston,TX	Oklahoma City,OK
3239308800	5	842	928	1131	1136	183	-1	2	5	46	0	0	0	0	0	20374	Newark,NJ	Oklahoma City,OK
3239222400	4	1355	1427	1615	1625	48	117	105	10	32	0	0	14	0	103	20374	Chicago,IL	Cleveland,OH
3238272000	7	1250	1300	1352	1401	112	-13	-5	9	10	0	0	0	0	0	20374	Jacksonville,FL	Houston,TX
3238790400	6	1508	1523	1627	1642	64	3	-2	15	15	0	0	0	0	0	20374	Oklahoma City,OK	Houston,TX
3238444800	2	1357	1416	1525	1531	129	-6	2	6	19	0	0	0	0	0	20374	Newark,NJ	St. Louis,MO
3237235200	2	545	606	808	814	122	0	0	6	21	0	0	0	0	0	20378	Eugene,OR	Phoenix,AZ
3237235200	2	820	832	933	939	61	-11	0	6	12	0	0	0	0	0	20378	Washington,DC	Detroit,MI
3237321600	3	1807	1830	2040	2045	70	0	0	5	23	0	0	0	0	0	20378	Phoenix,AZ	Salt Lake City,UT
3237580800	6	805	812	852	857	40	-18	-11	5	7	0	0	0	0	0	20378	Cedar Rapids/Iowa City,IA	Chicago,IL
3237580800	6	1220	1227	1256	1305	89	-12	-5	9	7	0	0	0	0	0	20378	Rochester,NY	Chicago,IL
3237667200	7	1435	1448	1509	1512	21	7	5	3	13	0	0	0	0	0	20378	Honolulu,HI	Kahului,HI
3237667200	7	1900	1918	2003	2008	45	-32	-5	5	18	0	0	0	0	0	20378	Washington,DC	New York,NY
3237840000	2	1354	1401	1438	1444	37	-26	-15	6	7	0	0	0	0	0	20378	Aspen,CO	Denver,CO
3237840000	2	846	908	933	948	25	-6	0	15	22	0	0	0	0	0	20378	Phoenix,AZ	Yuma,AZ
3237926400	3	800	832	918	920	46	36	21	2	32	36	0	0	0	0	20378	Charlotte,NC	Norfolk,VA
3237926400	3	955	1058	1140	1145	42	19	-5	5	63	0	0	19	0	0	20378	New York,NY	Washington,DC
3238012800	4	1327	1335	1457	1500	82	-10	0	3	8	0	0	0	0	0	20378	Sarasota/Bradenton,FL	Charlotte,NC
3238099200	5	1825	1844	1916	1925	32	56	65	9	19	0	0	0	0	56	20378	Washington,DC	Pittsburgh,PA
3238099200	5	1825	1837	1905	1910	28	0	-5	5	12	0	0	0	0	0	20378	Kona,HI	Honolulu,HI
3238185600	6	1235	1255	1513	1517	78	2	0	4	20	0	0	0	0	0	20378	Memphis,TN	Charlotte,NC
3238185600	6	1625	1635	1740	1745	65	-9	-5	5	10	0	0	0	0	0	20378	Phoenix,AZ	Indio/Palm Springs,CA
3238272000	7	1452	1500	1535	1537	35	198	216	2	8	198	0	0	0	0	20378	Washington,DC	Norfolk,VA
3238272000	7	1825	1842	1910	1915	28	5	-5	5	17	0	0	0	0	0	20378	Kona,HI	Honolulu,HI
3238444800	2	1708	1736	1846	1850	70	5	14	4	28	0	0	0	0	0	20378	Washington,DC	Savannah,GA
3238444800	2	1940	1950	2041	2053	51	-13	-10	12	10	0	0	0	0	0	20378	Santa Ana,CA	Phoenix,AZ
3238531200	3	1430	1450	1549	1553	59	-4	-3	4	20	0	0	0	0	0	20378	Denver,CO	Durango,CO
3238617600	4	1720	1742	1817	1826	35	-3	0	9	22	0	0	0	0	0	20378	Washington,DC	Pittsburgh,PA
3238704000	5	5	30	105	115	35	10	12	10	25	0	0	0	0	0	20378	Las Vegas,NV	Bakersfield,CA
3238790400	6	1450	1459	1451	1500	112	-15	-5	9	9	0	0	0	0	0	20378	Austin,TX	Phoenix,AZ
3238790400	6	802	821	855	906	34	-9	-14	11	19	0	0	0	0	0	20378	Cedar Rapids/Iowa City,IA	Chicago,IL
3238790400	6	50	104	45	52	101	94	131	7	14	0	0	0	0	94	20378	Oklahoma City,OK	Las Vegas,NV
3238790400	6	910	922	1150	1153	88	-5	0	3	12	0	0	0	0	0	20378	Chicago,IL	Greenville/Spartanburg,SC
3238876800	7	1741	1801	1841	1845	40	5	-1	4	20	0	0	0	0	0	20378	Aspen,CO	Denver,CO
3238876800	7	1450	1459	1627	1633	88	26	26	6	9	26	0	0	0	0	20378	Portland,ME	Washington,DC
3239049600	2	2055	2110	2245	2250	95	76	95	5	15	0	0	0	0	76	20378	Charlotte,NC	Portland,ME
3239049600	2	1359	1407	1515	1520	68	-30	-10	5	8	0	0	0	0	0	20378	Lincoln,NE	Chicago,IL
3239136000	3	1317	1331	1353	1357	22	-7	-4	4	14	0	0	0	0	0	20378	Denver,CO	Colorado Springs,CO
3239136000	3	2001	2023	2123	2126	60	-16	-4	3	22	0	0	0	0	0	20378	Washington,DC	Boston,MA
3239136000	3	2200	2220	2321	2324	61	24	29	3	20	0	0	0	0	24	20378	Washington,DC	Columbia,SC
3239136000	3	1825	1832	1934	1945	62	-14	-10	11	7	0	0	0	0	0	20378	Long Beach,CA	Phoenix,AZ
3239395200	6	1030	1058	1300	1310	62	75	75	10	28	0	0	0	0	75	20378	Chicago,IL	Rochester,NY
3239395200	6	1140	1150	1240	1245	50	-14	-5	5	10	0	0	0	0	0	20378	Phoenix,AZ	San Diego,CA
3239481600	7	2148	2157	2220	2226	23	-6	0	6	9	0	0	0	0	0	20378	Phoenix,AZ	Tucson,AZ
3239568000	1	820	832	940	945	68	-12	0	5	12	0	0	0	0	0	20378	Chicago,IL	Sioux Falls,SD
3239654400	2	1030	1048	1124	1135	36	-4	-7	11	18	0	0	0	0	0	20378	Pittsburgh,PA	Washington,DC
3239654400	2	1225	1244	1311	1321	87	4	0	10	19	0	0	0	0	0	20378	Rochester,NY	Chicago,IL
3239740800	3	2130	2136	2201	2205	85	16	25	4	6	0	0	0	0	16	20378	El Paso,TX	Las Vegas,NV
3239740800	3	1918	1935	2018	2025	43	6	-2	7	17	0	0	0	0	0	20378	Flagstaff,AZ	Phoenix,AZ
